Id,ExtLinks,CreateDate,UpdateDate,Bioproject,Biosample,Experiment,Experiment_name,Experiment_status,Experiment_ver,Instrument_ILLUMINA,LibraryLayout,LibraryName,LibrarySelection,LibrarySource,LibraryStrategy,Organism_ScientificName,Organism_taxid,Sample,Sample_name,Study,Study_name,Submitter,Submitter_center_name,Submitter_contact_name,Submitter_lab_name,Run,Run_cluster_name,Run_is_public,Run_load_done,Run_static_data_available,Run_total_bases,Run_total_spots
4076336,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838453,11V3,public,1,NextSeq 500,PAIRED,G15-003-032,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580353,public,true,true,true,737336127,2451214
4076335,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838452,11V3,public,1,NextSeq 500,PAIRED,G15-003-031,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580354,public,true,true,true,886710607,2946808
4076334,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838451,11V5,public,1,NextSeq 500,PAIRED,G15-003-034,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580355,public,true,true,true,2597618874,8601387
4076333,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838450,11V3,public,1,NextSeq 500,PAIRED,G15-003-033,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580356,public,true,true,true,888019177,2951003
4076332,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838449,11V5,public,1,NextSeq 500,PAIRED,G15-003-040,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580357,public,true,true,true,848257177,2818827
4076331,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838448,11V5,public,1,NextSeq 500,PAIRED,G15-003-039,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580358,public,true,true,true,701907160,2333334
4076330,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838447,23V5,public,1,NextSeq 500,PAIRED,G15-003-200,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580359,public,true,true,true,854997703,2842442
4076329,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838446,23V5,public,1,NextSeq 500,PAIRED,G15-003-199,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580360,public,true,true,true,2102253408,6961104
4076328,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838445,34V3,public,1,NextSeq 500,PAIRED,G15-003-449,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580361,public,true,true,true,886974863,2947785
4076327,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838444,23V3,public,1,NextSeq 500,PAIRED,G15-003-196,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580362,public,true,true,true,912051439,3031874
4076326,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838443,23V3,public,1,NextSeq 500,PAIRED,G15-003-195,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580363,public,true,true,true,916838680,3047769
4076325,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838442,23V3,public,1,NextSeq 500,PAIRED,G15-003-198,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580364,public,true,true,true,894601661,2972959
4076324,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838441,23V3,public,1,NextSeq 500,PAIRED,G15-003-197,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580365,public,true,true,true,925490306,3075647
4076323,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838440,23V1,public,1,NextSeq 500,PAIRED,G15-003-192,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580366,public,true,true,true,657830055,2186635
4076322,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838439,23V1,public,1,NextSeq 500,PAIRED,G15-003-191,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580367,public,true,true,true,647668901,2153127
4076321,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838438,23V3,public,1,NextSeq 500,PAIRED,G15-003-194,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580368,public,true,true,true,2778988900,9201950
4076320,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838437,23V1,public,1,NextSeq 500,PAIRED,G15-003-193,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580369,public,true,true,true,649282434,2158143
4076319,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838436,33V1,public,1,NextSeq 500,PAIRED,G15-003-417,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580370,public,true,true,true,878856561,2921675
4076318,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838435,33V1,public,1,NextSeq 500,PAIRED,G15-003-418,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580371,public,true,true,true,878233448,2919428
4076317,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838434,32V5,public,1,NextSeq 500,PAIRED,G15-003-411,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580372,public,true,true,true,3108229602,10292151
4076316,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838433,32V5,public,1,NextSeq 500,PAIRED,G15-003-412,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580373,public,true,true,true,936563194,3115243
4076315,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838432,32V5,public,1,NextSeq 500,PAIRED,G15-003-413,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580374,public,true,true,true,929578263,3092003
4076314,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838431,32V5,public,1,NextSeq 500,PAIRED,G15-003-414,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580375,public,true,true,true,946404570,3146978
4076313,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838430,2V1,public,1,NextSeq 500,PAIRED,G15-003-314,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580376,public,true,true,true,2950392020,9769510
4076312,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838429,29V5,public,1,NextSeq 500,PAIRED,G15-003-313,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580377,public,true,true,true,788397362,2620574
4076311,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838428,29V5,public,1,NextSeq 500,PAIRED,G15-003-312,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580378,public,true,true,true,800866195,2662159
4076310,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838427,29V5,public,1,NextSeq 500,PAIRED,G15-003-311,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580379,public,true,true,true,788252224,2620575
4076309,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838426,2V1,public,1,NextSeq 500,PAIRED,G15-003-318,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580380,public,true,true,true,896333846,2980739
4076308,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838425,2V1,public,1,NextSeq 500,PAIRED,G15-003-317,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580381,public,true,true,true,806306067,2681855
4076307,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838424,2V1,public,1,NextSeq 500,PAIRED,G15-003-316,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580382,public,true,true,true,891841955,2965970
4076306,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838423,2V1,public,1,NextSeq 500,PAIRED,G15-003-315,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580383,public,true,true,true,821552509,2732470
4076305,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838422,2V1,public,1,NextSeq 500,PAIRED,G15-003-320,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580384,public,true,true,true,899202136,2989473
4076304,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838421,2V1,public,1,NextSeq 500,PAIRED,G15-003-319,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580385,public,true,true,true,811357964,2697981
4076303,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838420,26V5,public,1,NextSeq 500,PAIRED,G15-003-268,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580386,public,true,true,true,924015155,3070456
4076302,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838419,26V5,public,1,NextSeq 500,PAIRED,G15-003-267,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580387,public,true,true,true,956981532,3180003
4076301,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838418,26V5,public,1,NextSeq 500,PAIRED,G15-003-266,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580388,public,true,true,true,943309061,3135510
4076300,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838417,26V5,public,1,NextSeq 500,PAIRED,G15-003-265,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580389,public,true,true,true,946870595,3147379
4076299,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838416,26V5,public,1,NextSeq 500,PAIRED,G15-003-264,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580390,public,true,true,true,3114542610,10313055
4076298,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838415,26V5,public,1,NextSeq 500,PAIRED,G15-003-263,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580391,public,true,true,true,5062407578,16762939
4076297,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838414,26V5,public,1,NextSeq 500,PAIRED,G15-003-262,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580392,public,true,true,true,3115591456,10316528
4076296,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838413,26V5,public,1,NextSeq 500,PAIRED,G15-003-261,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580393,public,true,true,true,3256813904,10784152
4076295,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838412,26V6,public,1,NextSeq 500,PAIRED,G15-003-270,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580394,public,true,true,true,6127771468,20290634
4076294,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838411,26V6,public,1,NextSeq 500,PAIRED,G15-003-269,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580395,public,true,true,true,7514325042,24881871
4076293,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838410,33V6,public,1,NextSeq 500,PAIRED,G15-003-437,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580396,public,true,true,true,6069101324,20096362
4076292,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838409,33V6,public,1,NextSeq 500,PAIRED,G15-003-438,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580397,public,true,true,true,6075168202,20116451
4076291,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838408,33V5,public,1,NextSeq 500,PAIRED,G15-003-435,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580398,public,true,true,true,958054871,3184423
4076290,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838407,33V6,public,1,NextSeq 500,PAIRED,G15-003-436,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580399,public,true,true,true,7319369848,24236324
4076289,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838406,33V5,public,1,NextSeq 500,PAIRED,G15-003-433,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580400,public,true,true,true,954244747,3172318
4076288,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838405,33V5,public,1,NextSeq 500,PAIRED,G15-003-434,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580401,public,true,true,true,966664420,3213257
4076287,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838404,33V5,public,1,NextSeq 500,PAIRED,G15-003-431,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580402,public,true,true,true,2450821808,8115304
4076286,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838403,33V5,public,1,NextSeq 500,PAIRED,G15-003-432,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580403,public,true,true,true,954364218,3172892
4076285,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838402,33V6,public,1,NextSeq 500,PAIRED,G15-003-439,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579955,public,true,true,true,5820701190,19273845
4076284,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838401,33V6,public,1,NextSeq 500,PAIRED,G15-003-440,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579956,public,true,true,true,8840751020,29274010
4076283,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838400,13V5,public,1,NextSeq 500,PAIRED,G15-003-080,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579957,public,true,true,true,3001504916,9938758
4076282,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838399,13V3,public,1,NextSeq 500,PAIRED,G15-003-079,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579958,public,true,true,true,955298819,3174676
4076281,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838398,13V1,public,1,NextSeq 500,PAIRED,G15-003-072,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579959,public,true,true,true,835915859,2778895
4076280,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838397,13V1,public,1,NextSeq 500,PAIRED,G15-003-071,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579960,public,true,true,true,841551532,2797603
4076279,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838396,13V1,public,1,NextSeq 500,PAIRED,G15-003-074,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579961,public,true,true,true,818725517,2720901
4076278,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838395,13V1,public,1,NextSeq 500,PAIRED,G15-003-073,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579962,public,true,true,true,849280250,2822445
4076277,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838394,13V3,public,1,NextSeq 500,PAIRED,G15-003-076,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579963,public,true,true,true,981753511,3263651
4076276,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838393,13V3,public,1,NextSeq 500,PAIRED,G15-003-075,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579964,public,true,true,true,3011938110,9973305
4076275,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838392,13V3,public,1,NextSeq 500,PAIRED,G15-003-078,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579965,public,true,true,true,991207214,3293982
4076274,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838391,13V3,public,1,NextSeq 500,PAIRED,G15-003-077,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5579966,public,true,true,true,972518982,3232838
